player_id,sessions_per_week,avg_session_minutes,hours_per_session,total_weeks_active,total_playtime_hours,total_activity_minutes,achievements_unlocked,purchases_made,xp_earned,player_level,friends_count,quests_completed,items_crafted,chat_messages,days_since_last_login,toxicity_reports,clan_participation_rate,monetisation_score,engagement_score,noise_uniform_1,noise_uniform_2,noise_gauss_1,label
20361,5,79.0,1.32,1,6.6,395,4,1,3110,43,0,19,3,0,78,1,0.206,2.32,0.282,0.2483,0.1323,-1.1544,0
20362,3,35.7,0.6,29,52.2,3106,0,1,1817,18,0,12,0,46,0,0,0.0,1.6,0.202,0.0149,0.8914,-0.0384,0
20363,11,61.3,1.02,18,201.96,12137,22,3,773,46,103,0,8,0,51,1,0.256,6.06,0.281,0.5224,0.4531,-0.1865,0
20364,6,40.2,0.67,49,196.98,11819,36,3,1750,22,24,9,14,147,0,0,0.293,5.01,0.4,0.4766,0.2017,-1.3179,0
20365,13,54.9,0.91,11,130.13,7851,18,3,1696,31,41,8,17,121,0,1,0.206,5.73,0.34,0.7143,0.4707,-0.4886,1
20366,11,54.7,0.91,35,350.35,21060,35,3,2160,8,0,25,23,101,16,0,0.0,5.73,0.232,0.573,0.0847,2.0973,1
20367,7,64.1,1.07,31,232.19,13910,10,0,2274,43,45,12,16,127,51,0,0.53,0.0,0.398,0.6228,0.301,0.5327,0
20368,7,44.2,0.74,20,103.6,6188,29,3,845,65,6,4,49,184,31,0,0.327,5.22,0.421,0.1155,0.4229,2.4968,1
20369,12,5.0,0.08,6,5.76,360,22,0,1342,18,0,11,26,0,0,2,0.0,0.0,0.215,0.3865,0.3932,0.01,0
20370,14,26.1,0.44,19,117.04,6943,44,0,2550,23,48,8,31,93,4,1,0.073,0.0,0.349,0.5252,0.5002,1.6328,1
20371,9,81.9,1.36,14,171.36,10319,0,3,3554,24,81,15,12,147,35,0,0.0,7.08,0.291,0.614,0.2603,-2.3808,0
20372,5,53.2,0.89,11,48.95,2926,30,0,2197,42,83,18,14,100,47,0,0.302,0.0,0.175,0.8185,0.9847,0.1135,1
20373,7,83.2,1.39,62,603.26,36109,14,3,792,66,11,7,15,123,0,0,0.188,7.17,0.31,0.4901,0.8646,-0.0863,1
20374,12,36.5,0.61,32,234.24,14016,24,4,1259,8,116,27,0,92,22,0,0.306,6.44,0.287,0.3443,0.9333,0.1798,0
20375,2,53.5,0.89,1,1.78,107,36,0,2469,27,19,1,2,87,0,0,0.256,0.0,0.304,0.6751,0.0284,-0.2933,0
20376,5,34.1,0.57,20,57.0,3410,22,1,814,22,85,0,13,49,0,1,0.346,1.57,0.247,0.5428,0.6364,0.0465,0
20377,6,34.4,0.57,15,51.3,3096,17,1,2108,24,127,21,16,0,15,2,0.447,1.57,0.227,0.9254,0.9962,-0.4901,0
20378,11,59.9,1.0,8,88.0,5271,10,1,1855,43,22,27,22,56,3,1,0.09,2.0,0.39,0.2019,0.0438,-0.414,0
20379,5,77.5,1.29,23,148.35,8912,11,2,1096,39,19,8,6,40,52,1,0.18,4.58,0.42,0.304,0.8796,1.0486,0
20380,7,53.1,0.88,27,166.32,10036,30,2,2748,33,16,15,13,18,15,0,0.147,3.76,0.346,0.6955,0.9783,1.3035,0
20381,4,91.3,1.52,15,91.2,5478,7,0,1336,33,113,15,21,83,31,0,0.103,0.0,0.416,0.8285,0.534,-0.273,0
20382,12,120.0,2.0,27,648.0,38880,20,1,3279,51,82,10,0,164,0,0,0.0,3.0,0.38,0.2429,0.9474,-0.4378,1
20383,9,80.9,1.35,20,243.0,14562,8,0,2023,14,118,10,2,0,32,0,0.16,0.0,0.387,0.5692,0.9994,0.4447,0
20384,1,112.0,1.87,41,76.67,4592,19,2,2477,47,82,10,5,181,0,3,0.383,5.74,0.322,0.5981,0.0207,-0.2268,1
20385,4,24.0,0.4,23,36.8,2208,35,2,2559,1,40,4,30,0,0,0,0.0,2.8,0.282,0.3967,0.7074,1.4971,0
20386,10,61.0,1.02,55,561.0,33550,7,3,1202,38,93,7,7,175,3,1,0.0,6.06,0.191,0.3938,0.4014,2.6677,0
20387,7,74.3,1.24,1,8.68,520,9,4,1438,29,111,18,16,161,24,0,0.0,8.96,0.179,0.8097,0.8924,0.5228,0
20388,6,16.1,0.27,17,27.54,1642,47,1,1032,41,0,8,12,0,10,0,0.262,1.27,0.395,0.2186,0.1334,0.7164,0
20389,11,34.2,0.57,1,6.27,376,18,0,39,12,61,12,5,265,36,0,0.117,0.0,0.293,0.4206,0.5092,0.6312,0
20390,19,72.5,1.21,13,298.87,17908,7,4,1785,22,0,0,18,0,25,2,0.16,8.84,0.423,0.7078,0.2638,-1.0529,1
20391,15,37.3,0.62,34,316.2,19023,49,0,2497,5,105,16,43,253,0,0,0.387,0.0,0.491,0.3578,0.6195,-0.3276,1
20392,9,41.0,0.68,11,67.32,4059,8,3,1542,14,20,18,0,109,0,2,0.264,5.04,0.272,0.7224,0.1063,2.235,0
20393,9,38.2,0.64,26,149.76,8939,18,0,2810,36,49,11,6,61,23,0,0.205,0.0,0.289,0.9426,0.4496,0.2797,0
20394,3,69.4,1.16,34,118.32,7079,15,0,2212,27,54,6,23,24,6,2,0.0,0.0,0.214,0.6318,0.2078,1.8545,0
20395,1,55.6,0.93,5,4.65,278,0,0,1411,28,73,0,0,24,0,0,0.379,0.0,0.128,0.2934,0.5972,-0.1045,1
20396,5,6.9,0.12,1,0.6,34,5,3,1620,31,0,0,1,0,34,1,0.059,3.36,0.128,0.5552,0.1065,-0.1402,0
20397,8,8.2,0.14,2,2.24,131,51,0,1394,48,60,0,8,4,22,2,0.25,0.0,0.301,0.8071,0.9612,-0.7113,0
20398,2,44.6,0.74,31,45.88,2765,16,4,2022,29,121,6,8,109,47,2,0.211,6.96,0.297,0.3601,0.1532,-0.2567,0
20399,10,91.3,1.52,25,380.0,22825,12,2,2660,50,10,11,0,63,38,2,0.284,5.04,0.296,0.273,0.2396,1.3488,1
20400,6,25.0,0.42,13,32.76,1950,26,2,1761,46,52,12,15,155,40,1,0.051,2.84,0.123,0.5641,0.8345,0.9531,1
20401,11,75.0,1.25,12,165.0,9900,20,1,1755,1,69,4,9,146,25,1,0.191,2.25,0.396,0.1953,0.5612,-1.0802,1
20402,10,78.0,1.3,48,624.0,37440,0,0,1221,52,62,30,34,162,4,1,0.0,0.0,0.443,0.2521,0.6577,-1.2701,1
20403,2,57.9,0.96,1,1.92,116,3,1,2137,25,63,0,0,0,39,0,0.114,1.96,0.286,0.4871,0.6045,-1.7852,0
20404,7,42.9,0.72,16,80.64,4805,21,0,1491,26,81,11,4,114,13,1,0.0,0.0,0.279,0.9958,0.5262,1.1515,0
20405,9,43.0,0.72,29,187.92,11223,56,3,1767,13,103,0,18,173,5,2,0.422,5.16,0.433,0.1993,0.5931,-0.5855,0
20406,8,92.2,1.54,14,172.48,10326,9,3,1371,15,0,14,21,251,65,0,0.227,7.62,0.321,0.9269,0.4014,1.0975,0
20407,1,98.1,1.64,15,24.6,1472,10,0,2489,20,132,0,20,77,0,1,0.123,0.0,0.182,0.8966,0.427,1.5108,0
20408,3,78.8,1.31,8,31.44,1891,0,0,2617,54,29,0,22,110,39,0,0.0,0.0,0.245,0.7776,0.0008,1.5681,0
20409,3,86.3,1.44,11,47.52,2848,13,0,1994,47,17,26,41,0,0,0,0.579,0.0,0.198,0.0021,0.2671,0.8915,1
20410,1,46.0,0.77,19,14.63,874,16,2,1485,64,84,24,12,193,13,1,0.319,3.54,0.185,0.3064,0.4091,0.6009,0
20411,9,97.2,1.62,29,422.82,25369,23,1,2207,48,107,21,7,30,0,0,0.121,2.62,0.264,0.5954,0.0063,-1.2888,1
20412,12,23.7,0.39,11,51.48,3128,28,2,1736,34,0,24,6,0,0,0,0.474,2.78,0.444,0.162,0.3376,0.1902,0
20413,10,100.4,1.67,21,350.7,21084,2,5,2716,4,102,25,13,234,43,0,0.473,13.35,0.482,0.6076,0.6781,0.0674,1
20414,9,43.4,0.72,15,97.2,5859,37,2,2440,26,25,21,14,94,9,0,0.641,3.44,0.286,0.1579,0.1879,1.0762,1
20415,7,80.9,1.35,14,132.3,7928,0,2,1281,68,0,15,10,0,55,1,0.122,4.7,0.31,0.9821,0.4773,-0.7773,1
20416,13,9.1,0.15,13,25.35,1538,37,2,2387,44,124,29,7,0,12,1,0.345,2.3,0.32,0.0077,0.4827,-0.8964,0
20417,7,45.8,0.76,18,95.76,5771,30,1,2468,27,91,11,15,7,9,0,0.0,1.76,0.123,0.2165,0.0458,0.5555,0
20418,5,50.0,0.83,1,4.15,250,27,0,1502,34,69,9,0,79,0,1,0.0,0.0,0.128,0.1676,0.3801,1.1093,0
20419,9,48.0,0.8,6,43.2,2592,0,2,2810,8,42,28,13,0,14,0,0.402,3.6,0.185,0.2257,0.6725,-0.1267,0
20420,11,93.6,1.56,17,291.72,17503,5,0,1244,59,0,3,23,0,52,1,0.214,0.0,0.252,0.9222,0.2614,-0.4898,0
20421,6,53.3,0.89,24,128.16,7675,10,0,1329,35,62,16,0,123,76,1,0.089,0.0,0.145,0.997,0.115,-0.1813,0
20422,14,60.8,1.01,10,141.4,8512,28,0,1149,25,119,8,0,0,50,1,0.24,0.0,0.395,0.6985,0.4523,0.0703,0
20423,13,34.0,0.57,20,148.2,8840,5,0,1705,24,15,13,12,0,12,0,0.343,0.0,0.374,0.2778,0.3656,1.7395,0
20424,6,21.0,0.35,6,12.6,756,12,0,1233,16,91,16,5,72,0,1,0.017,0.0,0.258,0.7551,0.8765,3.2871,1
20425,1,56.8,0.95,35,33.25,1988,46,2,2610,2,7,7,17,54,17,0,0.038,3.9,0.198,0.6455,0.7939,-0.339,0
20426,7,84.5,1.41,14,138.18,8281,40,2,2953,36,19,10,0,132,33,1,0.407,4.82,0.226,0.3914,0.2612,-0.17,1
20427,10,58.8,0.98,28,274.4,16464,15,4,787,30,20,19,0,0,0,0,0.085,7.92,0.289,0.1196,0.1889,0.0245,0
20428,9,65.4,1.09,32,313.92,18835,30,4,1354,32,47,20,19,0,14,2,0.096,8.36,0.229,0.318,0.4113,-0.6818,0
20429,4,107.1,1.78,24,170.88,10282,36,4,1444,11,106,12,50,254,19,1,0.014,11.12,0.416,0.1111,0.608,-0.8048,1
20430,13,67.9,1.13,44,646.36,38839,19,1,1677,14,0,0,9,202,4,1,0.261,2.13,0.331,0.5497,0.4683,-0.6317,0
20431,1,53.6,0.89,39,34.71,2090,29,0,2184,33,55,6,0,65,32,2,0.237,0.0,0.131,0.4878,0.9377,-1.589,0
20432,1,41.4,0.69,5,3.45,207,35,1,1619,19,65,23,3,0,4,0,0.0,1.69,0.105,0.2919,0.0053,-1.3739,0
20433,10,29.0,0.48,34,163.2,9860,55,1,2770,1,43,0,10,167,53,0,0.302,1.48,0.271,0.497,0.305,-0.0063,0
20434,13,66.0,1.1,25,357.5,21450,31,1,2739,34,26,22,22,0,46,1,0.522,2.1,0.43,0.0243,0.311,-0.8093,1
20435,13,40.7,0.68,38,335.92,20106,0,0,2311,44,89,22,17,0,0,0,0.189,0.0,0.47,0.4914,0.6862,0.3951,0
20436,5,43.5,0.72,29,104.4,6308,42,0,1633,59,37,9,0,209,9,1,0.309,0.0,0.348,0.8607,0.027,-0.3299,0
20437,6,54.1,0.9,23,124.2,7466,0,0,1219,49,107,18,0,99,0,0,0.381,0.0,0.289,0.2797,0.5069,1.4273,1
20438,15,82.6,1.38,28,579.6,34692,31,0,2429,62,85,35,2,144,0,1,0.124,0.0,0.312,0.9295,0.7031,-0.107,0
20439,3,28.9,0.48,30,43.2,2601,6,4,1218,40,0,7,17,153,0,1,0.443,5.92,0.344,0.9791,0.1172,-0.1758,0
20440,7,86.7,1.44,10,100.8,6069,32,2,1461,1,70,0,1,0,0,2,0.349,4.88,0.292,0.5752,0.2405,-1.4703,1
20441,11,41.3,0.69,38,288.42,17263,18,3,912,33,96,13,1,0,2,0,0.0,5.07,0.395,0.6315,0.377,-0.2283,0
20442,2,73.1,1.22,11,26.84,1608,6,1,1812,23,9,29,7,0,46,0,0.329,2.22,0.244,0.5082,0.3927,-0.1121,0
20443,7,47.3,0.79,17,94.01,5629,31,4,2699,32,101,15,0,123,21,0,0.386,7.16,0.405,0.1475,0.8182,-1.2795,1
20444,11,87.5,1.46,26,417.56,25025,45,0,1386,38,59,16,8,214,27,1,0.277,0.0,0.524,0.6917,0.015,0.1892,0
20445,10,41.2,0.69,20,138.0,8240,27,0,2523,9,0,0,10,0,22,0,0.018,0.0,0.24,0.429,0.8612,0.0599,0
20446,6,56.6,0.94,1,5.64,340,0,0,1319,22,35,0,6,0,0,0,0.1,0.0,0.224,0.3814,0.6133,-0.9972,0
20447,8,22.8,0.38,1,3.04,182,38,4,769,29,70,27,0,162,0,1,0.28,5.52,0.316,0.5776,0.0295,0.0258,1
20448,4,60.4,1.01,40,161.6,9664,29,4,3723,88,66,19,0,259,38,2,0.0,8.04,0.383,0.9573,0.2451,1.2054,1
20449,7,40.3,0.67,22,103.18,6206,30,1,2662,10,66,24,0,168,46,1,0.164,1.67,0.318,0.0652,0.046,1.7772,1
20450,9,37.9,0.63,11,62.37,3752,16,2,1997,22,9,11,0,55,0,0,0.665,3.26,0.285,0.6459,0.6963,-0.5042,0
20451,9,5.0,0.08,15,10.8,675,4,0,537,16,25,29,0,265,6,0,0.0,0.0,0.128,0.5688,0.388,-0.6535,0
20452,9,115.1,1.92,7,120.96,7251,45,1,875,51,70,4,12,89,43,1,0.0,2.92,0.353,0.3936,0.5066,-0.0681,1
20453,1,88.8,1.48,20,29.6,1776,15,4,1758,6,143,0,0,34,0,0,0.28,9.92,0.152,0.1389,0.869,-0.9174,0
20454,7,30.7,0.51,37,132.09,7951,0,1,1890,10,3,9,0,80,0,0,0.189,1.51,0.414,0.4577,0.9997,1.2173,0
20455,2,83.5,1.39,4,11.12,668,3,3,2965,49,115,13,1,66,15,0,0.566,7.17,0.466,0.775,0.5082,0.488,1
20456,6,43.1,0.72,13,56.16,3362,12,0,1275,38,0,2,7,118,3,2,0.177,0.0,0.408,0.5751,0.0866,0.5133,0
20457,10,41.7,0.7,18,126.0,7506,26,1,1887,9,18,24,0,46,10,1,0.317,1.7,0.432,0.9817,0.1914,-1.2564,0
20458,10,27.7,0.46,10,46.0,2770,15,1,2275,13,0,0,9,211,17,1,0.351,1.46,0.454,0.4214,0.2062,-2.8939,0
20459,3,22.2,0.37,29,32.19,1931,0,0,1780,17,0,5,17,32,0,0,0.449,0.0,0.218,0.2216,0.1637,-1.4268,0
20460,6,70.4,1.17,24,168.48,10138,21,0,2932,12,111,0,9,117,0,0,0.108,0.0,0.235,0.9009,0.5724,-0.1345,0
20461,8,44.1,0.74,16,94.72,5645,18,0,994,31,0,0,0,0,0,0,0.155,0.0,0.339,0.6868,0.3468,1.7587,0
20462,9,70.3,1.17,8,84.24,5062,30,3,1239,84,40,1,1,0,0,0,0.332,6.51,0.305,0.501,0.0368,-0.9567,0
20463,7,61.4,1.02,34,242.76,14613,0,1,1165,15,42,15,15,27,0,0,0.002,2.02,0.361,0.3113,0.233,-0.0349,0
20464,1,81.9,1.36,53,72.08,4341,1,3,2770,2,0,14,7,107,25,1,0.219,7.08,0.273,0.2684,0.3036,0.4287,1
20465,15,63.3,1.06,37,588.3,35132,29,1,2463,33,65,21,20,0,41,0,0.264,2.06,0.329,0.5596,0.0298,1.2615,0
20466,7,26.5,0.44,9,27.72,1670,3,2,1202,33,91,0,17,88,20,0,0.0,2.88,0.248,0.4871,0.0496,-0.952,0
20467,9,39.1,0.65,43,251.55,15132,25,0,1797,59,109,17,14,101,0,1,0.315,0.0,0.307,0.0773,0.9877,0.7258,0
20468,4,79.4,1.32,33,174.24,10481,0,0,1121,36,29,0,11,140,43,2,0.45,0.0,0.309,0.1115,0.1642,-0.3591,1
20469,1,76.0,1.27,7,8.89,532,26,0,1695,50,63,7,14,30,0,2,0.221,0.0,0.201,0.6586,0.6766,0.2466,0
20470,8,51.3,0.86,16,110.08,6566,0,5,1971,34,10,4,9,0,0,0,0.0,9.3,0.22,0.0677,0.0491,0.8624,0
20471,13,50.8,0.85,14,154.7,9246,25,0,1318,51,14,12,5,23,0,1,0.26,0.0,0.249,0.0036,0.1018,-0.0262,0
20472,7,95.2,1.59,2,22.26,1333,13,0,2518,39,38,9,13,112,0,0,0.195,0.0,0.352,0.41,0.1783,1.4064,0
20473,10,50.5,0.84,39,327.6,19695,19,0,2838,26,105,13,0,44,25,1,0.0,0.0,0.396,0.4081,0.4704,0.3307,0
20474,9,66.7,1.11,28,279.72,16808,49,3,1982,30,0,16,4,125,29,0,0.425,6.33,0.505,0.2154,0.6644,-0.207,0
20475,5,96.0,1.6,34,272.0,16320,26,0,1539,34,0,15,4,0,3,2,0.0,0.0,0.282,0.5349,0.0992,0.3168,1
20476,3,78.8,1.31,34,133.62,8038,0,4,2108,33,0,13,0,1,0,1,0.176,9.24,0.205,0.0006,0.3749,1.1552,0
20477,17,37.3,0.62,47,495.38,29803,26,1,1308,27,57,2,25,97,49,0,0.45,1.62,0.34,0.8825,0.3733,-0.9025,0
20478,5,31.8,0.53,13,34.45,2067,6,1,1149,28,64,8,4,94,44,1,0.442,1.53,0.277,0.2676,0.4252,-1.806,0
20479,6,16.9,0.28,16,26.88,1622,10,2,2177,53,134,7,29,67,0,0,0.445,2.56,0.377,0.7274,0.3498,0.5411,0
20480,8,36.4,0.61,3,14.64,874,0,0,2492,34,77,15,0,101,8,1,0.198,0.0,0.228,0.0513,0.0762,1.2737,0
20481,8,66.6,1.11,51,452.88,27173,6,1,1319,3,0,12,3,0,86,1,0.337,2.11,0.335,0.6153,0.0074,0.1177,0
20482,4,109.9,1.83,45,329.4,19782,17,3,2233,54,56,12,18,184,32,0,0.059,8.49,0.447,0.8939,0.3304,0.5296,1
20483,8,80.0,1.33,19,202.16,12160,12,2,2798,12,44,12,8,216,0,1,0.29,4.66,0.46,0.7004,0.8567,0.3657,0
20484,8,72.5,1.21,21,203.28,12180,19,0,1435,38,99,0,2,0,6,1,0.0,0.0,0.152,0.4911,0.165,1.4196,0
20485,4,72.8,1.21,13,62.92,3786,0,2,1852,30,8,14,0,94,54,0,0.0,4.42,0.133,0.8973,0.6964,0.7433,0
20486,9,83.5,1.39,42,525.42,31563,42,3,2214,1,152,2,3,39,70,1,0.6,7.17,0.54,0.672,0.3028,-0.956,0
20487,5,82.9,1.38,21,144.9,8704,0,0,2416,27,27,14,14,0,55,0,0.27,0.0,0.376,0.2773,0.1359,-1.0409,0
20488,1,68.0,1.13,12,13.56,816,0,2,2802,16,0,0,5,164,25,0,0.163,4.26,0.154,0.2352,0.8226,-0.4391,0
20489,7,41.2,0.69,32,154.56,9229,34,0,803,31,78,7,6,70,11,1,0.002,0.0,0.196,0.9027,0.9171,-0.2725,0
20490,6,101.5,1.69,22,223.08,13398,33,3,726,1,50,18,0,0,0,0,0.256,8.07,0.359,0.2001,0.7576,1.8235,0
20491,12,29.9,0.5,4,24.0,1435,11,2,2339,38,5,12,14,19,0,1,0.229,3.0,0.191,0.7236,0.667,-0.306,0
20492,4,46.0,0.77,2,6.16,368,0,0,2635,1,74,16,24,0,36,0,0.276,0.0,0.207,0.1716,0.9173,-0.5274,0
20493,2,42.1,0.7,3,4.2,253,36,0,1792,23,35,0,0,2,0,0,0.328,0.0,0.382,0.2991,0.9411,1.6548,0
20494,1,55.7,0.93,13,12.09,724,31,0,1636,44,91,20,11,76,33,0,0.074,0.0,0.177,0.8572,0.3877,-2.3647,0
20495,8,22.1,0.37,26,76.96,4597,0,0,1977,25,109,0,7,133,5,0,0.501,0.0,0.259,0.1671,0.5717,-1.0607,0
20496,8,57.8,0.96,48,368.64,22195,25,3,1463,28,24,9,14,24,0,1,0.0,5.88,0.177,0.0503,0.7423,-0.1966,0
20497,6,42.8,0.71,38,161.88,9758,3,0,1207,46,27,14,23,12,0,0,0.0,0.0,0.092,0.8468,0.4165,-1.7707,0
20498,7,40.4,0.67,30,140.7,8484,17,3,2459,55,48,16,12,17,18,1,0.359,5.01,0.189,0.9404,0.2414,0.0413,0
20499,6,44.7,0.74,2,8.88,536,25,4,2845,2,97,35,5,0,63,1,0.069,6.96,0.399,0.7797,0.6113,0.6367,1
20500,9,57.0,0.95,7,59.85,3591,25,1,2436,42,68,8,9,8,26,1,0.364,1.95,0.487,0.1992,0.5761,0.9731,0
20501,5,63.4,1.06,6,31.8,1902,27,0,1833,46,0,4,24,0,0,0,0.175,0.0,0.324,0.3666,0.2995,1.5839,1
20502,8,85.6,1.43,33,377.52,22598,13,0,1402,24,78,21,18,67,0,1,0.428,0.0,0.367,0.3046,0.2721,-1.0962,1
20503,4,61.9,1.03,32,131.84,7923,0,0,3118,23,58,0,0,20,41,0,0.26,0.0,0.396,0.5608,0.8361,1.2659,0
20504,5,71.7,1.2,13,78.0,4660,29,0,2122,72,79,18,10,50,87,0,0.0,0.0,0.178,0.0202,0.1631,-0.7885,0
20505,13,33.6,0.56,19,138.32,8299,4,0,2174,33,90,6,5,57,13,0,0.245,0.0,0.416,0.6683,0.73,1.1851,0
20506,13,67.1,1.12,43,626.08,37509,37,0,1878,39,112,13,9,122,25,0,0.292,0.0,0.315,0.144,0.9428,0.592,1
20507,7,69.1,1.15,1,8.05,484,4,0,1347,14,0,27,0,0,4,0,0.173,0.0,0.437,0.4674,0.4621,-1.0497,0
20508,1,68.2,1.14,2,2.28,136,18,0,1129,36,96,11,0,287,13,0,0.183,0.0,0.294,0.9359,0.6387,0.7058,0
20509,14,53.6,0.89,30,373.8,22512,10,1,1340,24,81,10,15,65,63,0,0.55,1.89,0.439,0.0882,0.8197,-0.147,0
20510,3,37.2,0.62,39,72.54,4352,30,0,1505,25,53,19,2,195,11,0,0.398,0.0,0.18,0.7683,0.0797,-0.3122,0
20511,3,51.9,0.86,2,5.16,311,42,0,934,55,7,0,11,42,24,0,0.149,0.0,0.393,0.5604,0.5211,-0.1125,0
20512,5,49.8,0.83,1,4.15,249,5,1,398,53,0,21,6,336,22,0,0.0,1.83,0.099,0.123,0.5657,-0.4635,0
20513,11,24.9,0.42,8,36.96,2191,25,4,712,1,102,13,6,174,0,0,0.102,5.68,0.354,0.1414,0.271,-1.0254,1
20514,8,49.9,0.83,12,79.68,4790,11,2,1803,50,26,9,15,0,60,0,0.31,3.66,0.344,0.109,0.1149,0.4529,0
20515,9,24.8,0.41,21,77.49,4687,17,1,1193,67,122,9,6,122,7,0,0.043,1.41,0.164,0.9197,0.6484,0.0603,0
20516,10,45.9,0.76,22,167.2,10098,34,0,1684,4,133,34,4,78,41,1,0.174,0.0,0.384,0.2076,0.5982,-0.8529,0
20517,5,41.0,0.68,14,47.6,2870,10,2,1762,32,47,16,2,135,21,0,0.11,3.36,0.32,0.6542,0.8923,0.075,0
20518,8,91.4,1.52,53,644.48,38754,1,1,0,21,67,14,10,77,1,0,0.227,2.52,0.202,0.0463,0.1063,0.5981,1
20519,2,52.9,0.88,38,66.88,4020,10,3,658,52,82,12,15,107,0,0,0.0,5.64,0.112,0.9926,0.5035,-0.8039,1
20520,9,87.3,1.45,18,234.9,14143,26,1,2494,58,74,31,17,20,73,1,0.305,2.45,0.288,0.0581,0.0567,0.6954,0
20521,4,11.3,0.19,33,25.08,1492,9,1,1875,16,113,3,11,0,21,0,0.241,1.19,0.29,0.599,0.5156,-0.2353,0
20522,9,62.0,1.03,21,194.67,11718,0,2,1682,20,0,6,8,0,33,1,0.208,4.06,0.265,0.1498,0.8931,1.2422,0
20523,6,68.0,1.13,20,135.6,8160,9,2,3081,31,101,28,29,106,0,1,0.124,4.26,0.228,0.3244,0.1872,0.8647,1
20524,5,92.2,1.54,27,207.9,12447,30,4,3224,61,112,27,20,0,0,0,0.322,10.16,0.286,0.5432,0.0106,-1.0917,1
20525,7,55.6,0.93,33,214.83,12844,0,1,1115,26,94,0,9,104,48,0,0.048,1.93,0.253,0.6229,0.2541,0.0783,1
20526,22,129.0,2.15,23,1087.9,65274,17,0,2171,71,126,0,26,245,5,1,0.393,0.0,0.575,0.8481,0.8908,0.2708,1
20527,8,51.7,0.86,14,96.32,5790,11,2,2199,19,0,20,10,0,0,0,0.487,3.72,0.389,0.3692,0.7233,0.3379,0
20528,11,59.4,0.99,25,272.25,16335,0,2,1900,46,36,0,11,224,0,2,0.323,3.98,0.405,0.4679,0.119,1.2819,0
20529,10,30.8,0.51,13,66.3,4004,23,0,3278,39,102,30,0,82,41,0,0.245,0.0,0.343,0.13,0.7828,1.0117,0
20530,12,58.2,0.97,41,477.24,28634,47,3,2325,31,0,22,0,102,0,1,0.101,5.91,0.496,0.8211,0.1425,0.2996,0
20531,3,105.9,1.76,34,179.52,10802,20,1,3485,52,164,22,12,0,20,0,0.51,2.76,0.289,0.5933,0.9002,1.1706,1
20532,12,51.7,0.86,30,309.6,18612,26,0,2278,41,26,14,14,58,43,1,0.105,0.0,0.464,0.1154,0.6522,-1.3746,0
20533,1,53.1,0.88,16,14.08,850,45,2,1500,1,23,5,2,29,52,1,0.167,3.76,0.395,0.3867,0.5934,-0.1396,0
20534,6,89.5,1.49,6,53.64,3222,7,1,2223,9,59,7,38,5,0,2,0.0,2.49,0.383,0.3054,0.7171,0.7807,0
20535,11,53.4,0.89,24,234.96,14098,19,0,835,41,6,18,10,47,13,0,0.0,0.0,0.413,0.9109,0.3389,-0.8144,0
20536,16,37.5,0.62,1,9.92,600,40,2,442,29,0,25,26,85,63,0,0.342,3.24,0.281,0.9559,0.9064,1.6143,0
20537,4,66.8,1.11,1,4.44,267,19,1,1100,6,0,0,6,138,10,0,0.053,2.11,0.168,0.6669,0.5528,-0.2712,0
20538,9,46.9,0.78,9,63.18,3799,12,2,730,31,0,1,0,0,29,0,0.366,3.56,0.396,0.8465,0.3904,-1.2135,0
20539,9,63.2,1.05,9,85.05,5119,0,1,1153,39,28,21,0,183,2,2,0.218,2.05,0.236,0.7037,0.774,1.0314,0
20540,4,63.1,1.05,33,138.6,8329,8,0,1093,3,54,14,14,36,30,0,0.26,0.0,0.348,0.2354,0.4418,1.271,0
20541,12,43.5,0.72,49,423.36,25578,10,2,2430,28,0,0,0,21,0,0,0.698,3.44,0.54,0.1882,0.2764,1.4054,1
20542,10,107.4,1.79,31,554.9,33294,16,0,2457,37,92,0,0,0,0,0,0.448,0.0,0.505,0.6299,0.7645,-0.214,1
20543,7,9.9,0.16,14,15.68,970,30,3,2663,10,33,0,11,106,1,0,0.348,3.48,0.245,0.1154,0.8853,0.6453,0
20544,9,29.9,0.5,19,85.5,5113,0,1,1425,40,44,19,11,79,11,0,0.049,1.5,0.139,0.1722,0.0683,1.3421,1
20545,4,53.4,0.89,14,49.84,2990,16,1,2162,34,0,0,14,0,61,0,0.18,1.89,0.154,0.1772,0.7236,0.4094,0
20546,6,44.5,0.74,5,22.2,1335,39,1,1327,35,39,3,0,38,0,0,0.064,1.74,0.382,0.3526,0.9043,0.7799,0
20547,1,70.7,1.18,16,18.88,1131,16,1,2306,43,74,5,14,39,0,2,0.177,2.18,0.302,0.2738,0.4106,-0.2946,1
20548,13,43.6,0.73,15,142.35,8502,0,3,1160,1,18,9,11,98,17,0,0.0,5.19,0.329,0.3545,0.4351,-1.2051,0
20549,11,46.4,0.77,39,330.33,19906,20,0,949,25,63,14,28,0,23,0,0.232,0.0,0.437,0.6099,0.8564,-1.2496,1
20550,7,5.0,0.08,30,16.8,1050,16,0,3189,64,130,13,14,1,3,2,0.0,0.0,0.36,0.4029,0.7682,0.2438,0
20551,13,65.2,1.09,12,170.04,10171,10,1,690,36,0,0,6,201,25,0,0.296,2.09,0.502,0.948,0.9805,0.2994,0
20552,7,79.5,1.32,25,231.0,13912,15,0,64,16,0,0,19,9,0,0,0.115,0.0,0.232,0.5931,0.3831,0.4014,0
